Year,Nationality code,Sex,Age group,Immigrant count,Prediction_rn_noagg,Lower limit_noagg,Upper limit_noagg
2017,USA,Males,45 - 54,320,315,280,409
2017,USA,Males,55 - 64,254,245,208,304
2017,USA,Males,65+,248,233,206,310
2017,UKR,Males,35 - 44,637,548,531,798
2017,UKR,Males,25 - 34,901,803,634,1010
2017,UKR,Males,15 - 24,662,751,547,766
2017,UKR,Males,0 - 14,737,878,728,1013
2017,RUS,Females,15 - 24,582,558,556,860
2017,RUS,Females,25 - 34,1152,1073,881,1411
2017,RUS,Females,35 - 44,812,835,760,1126
2017,RUS,Females,45 - 54,484,596,522,814
2017,RUS,Females,55 - 64,358,387,345,516
2017,RUS,Females,65+,229,204,189,328
2017,RUS,Males,0 - 14,791,808,699,1033
2017,RUS,Males,15 - 24,319,347,308,472
2017,RUS,Males,25 - 34,467,461,457,686
2017,RUS,Males,35 - 44,472,609,511,780
2017,RUS,Males,45 - 54,384,428,390,583
2017,RUS,Males,55 - 64,191,214,185,294
2017,RUS,Males,65+,89,93,88,173
2017,UKR,Females,0 - 14,699,785,676,1033
2017,UKR,Females,15 - 24,809,809,754,1023
2017,UKR,Females,25 - 34,1106,1041,1041,1499
2017,UKR,Females,35 - 44,752,853,756,1015
2017,UKR,Females,45 - 54,454,606,485,701
2017,UKR,Females,55 - 64,312,369,311,434
2017,UKR,Females,65+,189,218,171,287
2017,MAR,Females,55 - 64,1065,1064,903,1256
2017,MAR,Females,45 - 54,1134,1409,1293,1808
2017,CHN,Females,0 - 14,913,842,714,1033
2017,CHN,Females,15 - 24,2222,2493,1751,2574
2017,CHN,Females,25 - 34,1403,1531,1289,1758
2017,CHN,Females,35 - 44,913,1079,819,1142
2017,CHN,Females,45 - 54,519,562,476,662
2017,CHN,Females,55 - 64,224,252,219,335
2017,CHN,Females,65+,152,130,128,203
2017,CHN,Males,0 - 14,1152,1262,805,1196
2017,CHN,Males,15 - 24,1477,1684,1362,1941
2017,CHN,Males,25 - 34,1050,1222,982,1341
2017,CHN,Males,35 - 44,685,823,686,934
2017,CHN,Males,45 - 54,437,442,398,551
2017,CHN,Males,55 - 64,141,195,163,254
2017,CHN,Males,65+,136,122,107,167
2017,BGR,Females,35 - 44,639,507,453,607
2017,BGR,Females,45 - 54,381,392,323,430
2017,BGR,Females,55 - 64,208,231,201,289
2017,BGR,Females,65+,174,162,154,216
2017,BGR,Males,0 - 14,513,438,371,517
2017,BGR,Males,15 - 24,471,439,422,603
2017,BGR,Males,25 - 34,699,668,568,803
2017,BGR,Males,45 - 54,407,423,360,478
2017,BGR,Males,55 - 64,181,199,157,224
2017,BGR,Males,65+,98,83,80,117
2017,BGR,Males,35 - 44,609,599,532,719
2017,CUB,Females,15 - 24,624,652,674,917
2017,CUB,Females,25 - 34,1186,1336,1147,1631
2017,CUB,Females,35 - 44,606,747,703,972
2017,CUB,Females,45 - 54,636,660,620,839
2017,CUB,Females,55 - 64,420,430,386,536
2017,CUB,Females,65+,335,343,333,467
2017,CUB,Females,0 - 14,416,450,395,563
2017,COL,Males,65+,339,364,283,602
2017,COL,Males,55 - 64,495,534,432,728
2017,COL,Males,45 - 54,1216,1282,1074,1614
2017,COL,Females,0 - 14,2270,2875,2162,3373
2017,COL,Females,15 - 24,3511,3826,3185,4836
2017,COL,Females,25 - 34,5416,6351,4957,7535
2017,COL,Females,35 - 44,3471,3202,2905,4189
2017,COL,Females,45 - 54,2332,2044,1759,2610
2017,COL,Females,55 - 64,1241,1288,1068,1644
2017,COL,Females,65+,891,1034,663,1386
2017,COL,Males,0 - 14,2382,2879,2183,3276
2017,COL,Males,15 - 24,3374,3484,2572,4414
2017,COL,Males,25 - 34,4729,4865,3918,6389
2017,COL,Males,35 - 44,2439,2218,2108,3173
2017,BGR,Females,25 - 34,680,570,564,748
2017,BGR,Females,0 - 14,450,385,341,520
2017,DZA,Males,55 - 64,137,168,106,231
2017,DZA,Males,65+,83,104,61,138
2017,DZA,Males,45 - 54,335,296,225,415
2017,ARG,Females,0 - 14,591,626,556,836
2017,ARG,Females,15 - 24,741,823,706,1009
2017,ARG,Females,25 - 34,1563,1543,1440,2029
2017,ARG,Females,35 - 44,724,879,720,1011
2017,ARG,Females,45 - 54,357,441,393,579
2017,DZA,Males,35 - 44,461,585,453,834
2017,DZA,Males,25 - 34,760,775,693,1267
2017,DZA,Males,15 - 24,525,499,368,710
2017,MAR,Females,35 - 44,2462,2803,2600,3786
2017,DZA,Females,0 - 14,470,493,339,625
2017,DZA,Females,15 - 24,259,321,252,485
2017,DZA,Females,25 - 34,520,575,437,818
2017,DZA,Females,35 - 44,333,323,272,476
2017,DZA,Females,45 - 54,162,184,154,269
2017,DZA,Females,55 - 64,129,130,95,182
2017,DZA,Females,65+,94,87,62,127
2017,DZA,Males,0 - 14,506,590,457,866
2017,ARG,Females,55 - 64,301,307,296,455
2017,CUB,Males,0 - 14,403,488,418,599
2017,ARG,Females,65+,449,379,314,503
2017,ARG,Males,0 - 14,583,620,603,892
2017,BRA,Females,65+,195,195,173,303
2017,BRA,Males,0 - 14,936,1065,814,1247
2017,BRA,Males,15 - 24,1158,1244,1126,1539
2017,BRA,Males,25 - 34,1691,1464,1554,2184
2017,BRA,Males,35 - 44,1004,839,774,1189
2017,BRA,Males,45 - 54,323,358,309,443
2017,BRA,Females,55 - 64,353,398,312,462
2017,BRA,Males,55 - 64,121,148,112,172
2017,BRA,Males,65+,77,91,64,103
2017,BRA,Females,45 - 54,642,711,598,861
2017,BRA,Females,35 - 44,1458,1380,1238,1804
2017,BRA,Females,25 - 34,2249,2345,2171,2944
2017,ARG,Males,15 - 24,676,823,677,982
2017,ARG,Males,25 - 34,1349,1428,1396,1957
2017,ARG,Males,35 - 44,741,882,709,1009
2017,ARG,Males,45 - 54,306,399,355,525
2017,ARG,Males,55 - 64,159,197,183,288
2017,ARG,Males,65+,243,227,205,314
2017,BRA,Females,0 - 14,975,1141,929,1307
2017,BRA,Females,15 - 24,1321,1597,1378,1978
2017,CUB,Males,15 - 24,570,611,571,766
2017,BGR,Females,15 - 24,540,540,497,669
2017,CUB,Males,35 - 44,582,653,572,828
2017,HND,Females,0 - 14,1235,1404,1265,1970
2017,HND,Females,15 - 24,3857,3851,3077,4398
2017,HND,Females,35 - 44,2241,2048,1820,2452
2017,HND,Females,45 - 54,918,777,708,1042
2017,HND,Females,55 - 64,325,287,255,380
2017,HND,Females,65+,137,148,119,205
2017,HND,Males,0 - 14,1129,1340,1031,1482
2017,HND,Males,15 - 24,1448,1518,1295,1795
2017,HND,Females,25 - 34,4735,4476,3634,4879
2017,DEU,Males,65+,671,679,655,894
2017,DEU,Females,0 - 14,473,560,411,590
2017,DEU,Females,15 - 24,834,849,690,991
2017,DEU,Females,25 - 34,1043,962,923,1214
2017,DEU,Females,35 - 44,574,575,522,693
2017,DEU,Females,45 - 54,557,574,497,658
2017,DEU,Females,55 - 64,487,538,496,689
2017,DEU,Females,65+,569,640,558,809
2017,DEU,Males,0 - 14,522,470,423,570
2017,DEU,Males,15 - 24,494,457,446,669
2017,DEU,Males,25 - 34,891,842,805,1069
2017,DEU,Males,35 - 44,614,696,599,840
2017,DEU,Males,45 - 54,715,682,595,826
2017,DEU,Males,55 - 64,641,565,560,765
2017,HND,Males,25 - 34,1409,1463,1252,1750
2017,HND,Males,35 - 44,539,579,510,715
2017,HND,Males,55 - 64,67,71,60,102
2017,ITA,Males,35 - 44,2832,2974,2704,3483
2017,ITA,Males,45 - 54,1588,1774,1474,1936
2017,ITA,Males,55 - 64,884,999,862,1104
2017,ITA,Males,65+,842,712,679,927
2017,ITA,Males,25 - 34,5290,5147,5023,6328
2017,MAR,Females,0 - 14,3109,3872,2857,4742
2017,MAR,Females,15 - 24,3729,5009,4235,6718
2017,CUB,Males,25 - 34,1304,1192,933,1504
2017,ITA,Males,15 - 24,2524,2624,2319,3186
2017,ITA,Males,0 - 14,1586,1845,1392,2026
2017,HND,Males,65+,54,49,38,66
2017,ITA,Females,0 - 14,1509,1509,1208,1747
2017,ITA,Females,15 - 24,2488,2483,2305,2940
2017,ITA,Females,25 - 34,4429,4501,4057,5081
2017,ITA,Females,35 - 44,1961,2107,1817,2336
2017,ITA,Females,45 - 54,1229,1295,1057,1382
2017,ITA,Females,55 - 64,869,895,767,1007
2017,ITA,Females,65+,762,782,702,953
2017,HND,Males,45 - 54,188,220,171,268
2017,MAR,Females,25 - 34,4650,5845,5100,7373
2017,DOM,Males,0 - 14,831,892,793,1149
2017,DOM,Males,15 - 24,1214,1240,1076,1467
2017,DOM,Males,25 - 34,1114,998,1008,1392
2017,DOM,Males,35 - 44,689,513,550,814
2017,DOM,Males,45 - 54,271,253,253,352
2017,DOM,Males,55 - 64,89,84,78,120
2017,DOM,Males,65+,49,42,43,69
2017,ECU,Females,0 - 14,473,567,492,778
2017,ECU,Females,15 - 24,1244,1252,978,1372
2017,DOM,Females,65+,121,81,80,133
2017,DOM,Females,45 - 54,373,361,290,422
2017,CUB,Males,45 - 54,527,574,460,634
2017,CUB,Males,55 - 64,202,261,222,321
2017,CUB,Males,65+,195,211,187,303
2017,DOM,Females,55 - 64,183,150,128,191
2017,DOM,Females,0 - 14,787,766,700,966
2017,DOM,Females,15 - 24,1427,1471,1178,1603
2017,DOM,Females,25 - 34,1388,1179,1236,1585
2017,DOM,Females,35 - 44,748,673,630,852
2017,ECU,Females,25 - 34,1470,1264,1096,1550
2017,ECU,Females,45 - 54,270,350,302,444
2017,FRA,Females,15 - 24,1239,1290,1019,1506
2017,FRA,Females,25 - 34,1366,1746,1187,1807
2017,FRA,Females,35 - 44,709,755,591,894
2017,FRA,Females,45 - 54,491,568,416,612
2017,FRA,Females,55 - 64,463,548,409,640
2017,FRA,Females,65+,516,578,463,688
2017,ECU,Females,35 - 44,587,574,512,715
2017,FRA,Males,0 - 14,805,848,701,998
2017,FRA,Males,15 - 24,871,1060,829,1238
2017,FRA,Males,25 - 34,1476,1839,1246,1862
2017,FRA,Males,35 - 44,900,1044,794,1155
2017,FRA,Males,45 - 54,666,715,569,798
2017,FRA,Males,55 - 64,599,582,492,732
2017,FRA,Males,65+,547,581,431,719
2017,FRA,Females,0 - 14,787,833,654,952
2017,ECU,Females,65+,207,153,150,227
2017,ECU,Males,0 - 14,492,763,585,996
2017,ECU,Males,15 - 24,1361,1307,1106,1503
2017,ECU,Males,25 - 34,1415,1431,1242,1672
2017,ECU,Males,35 - 44,578,662,564,780
2017,ECU,Males,45 - 54,309,330,297,415
2017,ECU,Females,55 - 64,185,214,171,250
2017,ECU,Males,65+,113,102,80,134
2017,ECU,Males,55 - 64,140,120,107,167
2018,PER,Males,45 - 54,742,770,563,841
2018,PER,Males,55 - 64,297,371,281,400
2018,PER,Males,65+,356,457,306,451
2018,PRT,Females,0 - 14,496,445,362,500
2018,PRT,Females,15 - 24,781,692,569,745
2018,PRT,Females,25 - 34,1054,1136,854,1113
2018,PRT,Females,35 - 44,653,600,489,664
2018,PRT,Females,45 - 54,432,365,292,426
2018,PER,Males,35 - 44,1542,1443,1052,1528
2018,PER,Males,15 - 24,1508,1488,1239,1689
2018,PER,Females,0 - 14,1384,1414,1106,1581
2018,PER,Females,15 - 24,1729,1732,1469,2046
2018,PER,Females,25 - 34,3121,3279,2534,3382
2018,PER,Females,35 - 44,2143,1940,1497,2069
2018,PER,Females,45 - 54,1408,1138,893,1272
2018,PER,Females,55 - 64,722,647,571,822
2018,PER,Females,65+,614,763,553,876
2018,PER,Males,0 - 14,1343,1338,1089,1577
2018,PER,Males,25 - 34,2430,2350,1910,2696
2018,PRT,Females,55 - 64,264,225,186,264
2018,ROU,Females,55 - 64,915,1002,765,1098
2018,ROU,Females,65+,591,489,419,606
2018,ROU,Males,0 - 14,2140,2118,1895,2585
2018,ROU,Males,15 - 24,3496,3105,2759,3753
2018,ROU,Males,25 - 34,4056,3683,3194,4233
2018,ROU,Males,35 - 44,3040,2702,2382,3272
2018,ROU,Females,45 - 54,1524,1644,1356,1821
2018,ROU,Males,45 - 54,1830,1403,1357,1841
2018,ROU,Males,65+,246,250,203,331
2018,ROU,Males,55 - 64,677,632,553,776
2018,ROU,Females,35 - 44,2310,2200,2044,2746
2018,ROU,Females,25 - 34,3148,2954,2837,3991
2018,ROU,Females,15 - 24,3075,3028,2860,3961
2018,PRT,Males,0 - 14,532,419,438,587
2018,PRT,Males,15 - 24,799,635,579,768
2018,PRT,Males,25 - 34,1377,1333,1106,1437
2018,PRT,Males,35 - 44,1124,1129,828,1184
2018,PRT,Males,45 - 54,678,691,519,746
2018,PRT,Males,55 - 64,333,307,228,380
2018,PRT,Males,65+,169,186,148,205
2018,ROU,Females,0 - 14,2054,2024,1782,2430
2018,PRT,Females,65+,209,204,162,232
2018,PRY,Males,65+,51,42,32,57
2018,PRY,Males,45 - 54,173,192,159,237
2018,NIC,Females,25 - 34,2702,3473,2428,3526
2018,NIC,Females,35 - 44,1447,1606,1297,1966
2018,NIC,Females,45 - 54,488,555,473,739
2018,NIC,Females,55 - 64,138,159,128,206
2018,NIC,Females,65+,43,53,34,84
2018,NIC,Males,0 - 14,650,692,466,732
2018,NIC,Females,15 - 24,2097,2713,1779,2616
2018,NIC,Males,15 - 24,1168,1242,742,1159
2018,NIC,Males,35 - 44,522,514,396,607
2018,NIC,Males,45 - 54,108,152,104,180
2018,NIC,Males,55 - 64,28,35,25,44
2018,NIC,Males,65+,10,13,8,21
2018,NIC,Males,25 - 34,1350,1357,863,1404
2018,NIC,Females,0 - 14,643,934,626,1048
2018,MAR,Females,65+,1144,963,709,1133
2018,MAR,Males,0 - 14,5096,4691,3777,5478
2018,MAR,Males,15 - 24,10114,7407,5330,8848
2018,MAR,Males,25 - 34,12587,9895,7629,11023
2018,MAR,Males,35 - 44,5294,5401,3924,5589
2018,MAR,Males,45 - 54,1674,1980,1571,2200
2018,MAR,Males,55 - 64,821,831,727,1083
2018,MAR,Males,65+,694,643,554,827
2018,PRY,Females,0 - 14,567,692,568,822
2018,PRY,Females,15 - 24,1767,1802,1402,2072
2018,PRY,Females,25 - 34,1647,1952,1544,2238
2018,PRY,Females,35 - 44,762,950,736,1018
2018,PRY,Females,55 - 64,293,265,242,366
2018,PRY,Females,65+,117,127,105,180
2018,PRY,Males,0 - 14,517,558,505,720
2018,PRY,Males,15 - 24,1235,1152,895,1279
2018,PRY,Males,25 - 34,1110,1117,953,1327
2018,PRY,Males,35 - 44,452,470,353,512
2018,PRY,Females,45 - 54,539,523,445,620
2018,PAK,Females,0 - 14,691,668,456,724
2018,PAK,Females,15 - 24,489,509,446,706
2018,PAK,Females,25 - 34,798,716,653,965
2018,PAK,Females,35 - 44,474,398,347,514
2018,PAK,Females,45 - 54,155,133,120,185
2018,PAK,Females,55 - 64,33,36,30,63
2018,PAK,Females,65+,24,22,19,35
2018,PAK,Males,0 - 14,860,920,805,1298
2018,PAK,Males,15 - 24,1794,1373,1148,1795
2018,PAK,Males,25 - 34,2128,1975,1585,2518
2018,PAK,Males,35 - 44,918,937,831,1277
2018,PAK,Males,45 - 54,279,295,270,397
2018,PAK,Males,55 - 64,69,54,56,105
2018,PAK,Males,65+,16,23,18,36
2018,PRY,Males,55 - 64,73,77,61,99
2018,MAR,Females,55 - 64,1344,1143,938,1312
2018,GBR,Females,65+,1863,1803,1449,2027
2018,GBR,Males,0 - 14,1150,1125,963,1314
2018,GBR,Males,15 - 24,673,705,638,947
2018,GBR,Males,25 - 34,1598,1304,1276,1691
2018,GBR,Males,35 - 44,1379,1349,1231,1634
2018,GBR,Males,45 - 54,2039,1915,1680,2175
2018,GBR,Females,55 - 64,2765,2590,1927,2649
2018,GBR,Males,55 - 64,3034,2774,2336,3096
2018,GBR,Males,65+,2726,2588,1928,2756
2018,GBR,Females,45 - 54,1965,1561,1367,1826
2018,GBR,Females,25 - 34,1410,1231,1239,1676
2018,UKR,Males,25 - 34,897,750,583,937
2018,UKR,Males,35 - 44,685,510,496,741
2018,UKR,Males,45 - 54,360,361,299,461
2018,UKR,Males,55 - 64,156,146,133,186
2018,UKR,Males,65+,101,64,65,110
2018,GBR,Females,35 - 44,1244,1177,1027,1343
2018,GBR,Females,0 - 14,1101,924,840,1167
2018,GBR,Females,15 - 24,1015,882,795,1121
2018,USA,Females,0 - 14,721,679,533,817
2018,USA,Females,15 - 24,1364,1369,1178,1657
2018,VEN,Females,0 - 14,3785,3363,3044,4404
2018,VEN,Females,15 - 24,4239,3749,3602,4719
2018,VEN,Females,25 - 34,6701,6813,6214,8159
2018,VEN,Females,35 - 44,4227,4086,3781,4890
2018,VEN,Females,45 - 54,3042,2642,2442,3261
2018,VEN,Females,55 - 64,2577,2267,1951,2829
2018,VEN,Females,65+,2038,1821,1530,2241
2018,VEN,Males,0 - 14,3927,3954,3107,4400
2018,VEN,Males,15 - 24,3491,3448,3137,4172
2018,VEN,Males,25 - 34,5607,6031,5300,7242
2018,VEN,Males,35 - 44,3561,3643,2915,3990
2018,VEN,Males,45 - 54,1852,1709,1515,2144
2018,VEN,Males,55 - 64,1127,1064,954,1275
2018,VEN,Males,65+,973,827,756,1116
2018,USA,Females,25 - 34,1148,1006,920,1290
2018,USA,Females,35 - 44,470,449,394,584
2018,USA,Females,45 - 54,335,342,279,409
2018,USA,Females,55 - 64,277,305,217,336
2018,USA,Females,65+,211,217,198,298
2018,USA,Males,0 - 14,722,672,580,867
2018,USA,Males,15 - 24,766,823,744,1096
2018,USA,Males,25 - 34,839,789,680,1023
2018,USA,Males,35 - 44,437,411,379,538
2018,USA,Males,45 - 54,346,320,284,433
2018,USA,Males,55 - 64,270,262,224,332
2018,USA,Males,65+,293,265,224,335
2018,UKR,Males,15 - 24,644,701,498,693
2018,UKR,Males,0 - 14,845,803,671,925
2018,UKR,Females,65+,248,219,166,277
2018,RUS,Females,0 - 14,857,786,657,1150
2018,RUS,Females,15 - 24,571,648,509,822
2018,RUS,Females,25 - 34,1257,1052,862,1314
2018,RUS,Females,35 - 44,985,815,768,1107
2018,RUS,Females,45 - 54,473,557,500,815
2018,RUS,Females,55 - 64,385,375,341,523
2018,RUS,Females,65+,251,228,215,369
2018,RUS,Males,0 - 14,932,788,690,1064
2018,RUS,Males,15 - 24,348,357,292,444
2018,RUS,Males,25 - 34,508,489,445,670
2018,RUS,Males,35 - 44,650,662,535,788
2018,RUS,Males,45 - 54,492,462,393,603
2018,RUS,Males,55 - 64,240,209,202,316
2018,RUS,Males,65+,109,127,104,199
2018,UKR,Females,0 - 14,706,746,626,944
2018,UKR,Females,15 - 24,767,729,682,927
2018,UKR,Females,25 - 34,1097,930,959,1335
2018,UKR,Females,35 - 44,830,828,696,917
2018,UKR,Females,45 - 54,483,577,441,646
2018,UKR,Females,55 - 64,337,340,289,400
2018,MAR,Females,45 - 54,1662,1514,1345,1865
2018,CUB,Males,15 - 24,756,761,609,838
2018,MAR,Females,25 - 34,7401,6525,5094,7379
2018,CHN,Females,0 - 14,877,774,679,958
2018,CHN,Females,15 - 24,2353,2277,1647,2417
2018,CHN,Females,25 - 34,1470,1463,1242,1690
2018,CHN,Females,35 - 44,992,1038,794,1090
2018,CHN,Females,45 - 54,572,603,476,651
2018,CHN,Females,65+,172,151,132,208
2018,CHN,Males,0 - 14,970,1139,770,1116
2018,CHN,Males,15 - 24,1575,1602,1303,1833
2018,CHN,Males,25 - 34,1076,1135,944,1298
2018,CHN,Males,35 - 44,787,768,671,894
2018,CHN,Males,45 - 54,481,470,398,553
2018,CHN,Females,55 - 64,287,267,223,337
2018,CHN,Males,55 - 64,186,207,165,257
2018,BGR,Females,15 - 24,451,511,452,623
2018,BGR,Females,25 - 34,578,549,523,710
2018,BGR,Females,35 - 44,547,479,434,572
2018,BGR,Females,45 - 54,328,374,309,419
2018,BGR,Females,55 - 64,195,215,192,283
2018,BGR,Females,65+,189,173,155,216
2018,BGR,Males,0 - 14,434,405,347,479
2018,BGR,Males,25 - 34,580,651,533,756
2018,BGR,Males,35 - 44,607,553,499,682
2018,BGR,Males,45 - 54,375,409,350,469
2018,BGR,Males,55 - 64,164,185,153,224
2018,BGR,Males,65+,104,93,82,119
2018,BGR,Males,15 - 24,438,415,391,553
2018,CHN,Males,65+,147,131,109,173
2018,COL,Males,65+,409,435,402,708
2018,COL,Males,55 - 64,683,794,639,984
2018,CUB,Females,0 - 14,554,498,423,602
2018,CUB,Females,15 - 24,913,795,708,982
2018,CUB,Females,25 - 34,1728,1571,1208,1742
2018,CUB,Females,35 - 44,868,875,749,1044
2018,CUB,Females,45 - 54,878,769,660,898
2018,CUB,Females,55 - 64,471,476,408,577
2018,COL,Males,45 - 54,2135,2119,1629,2390
2018,COL,Males,35 - 44,4275,3947,3262,4669
2018,COL,Males,25 - 34,7217,7726,5946,8696
2018,COL,Females,0 - 14,3701,3867,3399,5111
2018,COL,Females,15 - 24,5303,5236,4529,6435
2018,COL,Females,25 - 34,8557,9040,7379,10224
2018,COL,Females,35 - 44,5692,5273,4301,6251
2018,COL,Females,45 - 54,3881,3440,2637,3860
2018,COL,Females,55 - 64,1822,1620,1518,2233
2018,COL,Females,65+,1057,1033,949,1684
2018,COL,Males,0 - 14,3740,4064,3414,4928
2018,COL,Males,15 - 24,4830,4909,3879,6030
2018,BGR,Females,0 - 14,373,370,314,487
2018,CUB,Females,65+,414,374,354,505
2018,DZA,Males,45 - 54,402,350,321,471
2018,DZA,Males,55 - 64,184,177,161,253
2018,DZA,Males,65+,115,90,90,152
2018,DZA,Males,35 - 44,653,753,575,855
2018,ARG,Females,0 - 14,688,805,650,963
2018,ARG,Females,15 - 24,927,1078,820,1163
2018,ARG,Females,25 - 34,1929,2219,1737,2342
2018,ARG,Females,35 - 44,977,1235,874,1215
2018,ARG,Females,45 - 54,485,561,470,669
2018,DZA,Males,25 - 34,1237,1117,877,1399
2018,DZA,Males,0 - 14,618,647,518,841
2018,DZA,Males,15 - 24,797,820,489,813
2018,DZA,Females,15 - 24,324,364,303,502
2018,DZA,Females,25 - 34,662,725,530,788
2018,DZA,Females,35 - 44,422,344,281,465
2018,DZA,Females,45 - 54,250,220,186,281
2018,DZA,Females,55 - 64,150,176,124,198
2018,DZA,Females,65+,109,97,82,145
2018,DZA,Females,0 - 14,554,545,362,630
2018,ARG,Females,55 - 64,276,339,336,509
2018,ARG,Females,65+,454,399,359,549
2018,BRA,Females,55 - 64,483,508,375,532
2018,BRA,Females,65+,250,279,207,368
2018,BRA,Males,0 - 14,1216,1240,879,1403
2018,BRA,Males,15 - 24,1369,1399,1235,1685
2018,BRA,Males,25 - 34,1986,1804,1787,2420
2018,BRA,Males,35 - 44,1278,1023,901,1354
2018,BRA,Females,45 - 54,804,863,688,998
2018,BRA,Males,45 - 54,459,443,366,530
2018,BRA,Males,65+,109,119,81,128
2018,BRA,Males,55 - 64,203,176,136,210
2018,BRA,Females,35 - 44,1840,1626,1416,2016
2018,BRA,Females,25 - 34,2691,2886,2413,3162
2018,BRA,Females,15 - 24,1596,1745,1509,2107
2018,ARG,Males,0 - 14,773,806,696,990
2018,ARG,Males,15 - 24,928,1048,793,1099
2018,ARG,Males,25 - 34,1783,1933,1657,2253
2018,ARG,Males,35 - 44,914,1154,824,1186
2018,ARG,Males,45 - 54,436,518,422,582
2018,ARG,Males,55 - 64,235,221,207,309
2018,ARG,Males,65+,280,253,230,338
2018,BRA,Females,0 - 14,1220,1204,1019,1413
2018,MAR,Females,35 - 44,4237,3367,2665,3874
2018,CUB,Males,25 - 34,1983,1461,1001,1675
2018,HND,Females,0 - 14,1417,1658,1534,2378
2018,HND,Females,25 - 34,5815,5308,4404,5896
2018,HND,Females,35 - 44,2919,2361,2213,3009
2018,HND,Females,45 - 54,1168,882,879,1295
2018,HND,Females,55 - 64,358,343,320,484
2018,HND,Females,65+,181,171,149,265
2018,HND,Males,0 - 14,1401,1496,1244,1801
2018,HND,Females,15 - 24,4817,4398,3655,5189
2018,CUB,Males,0 - 14,581,561,451,656
2018,DEU,Males,55 - 64,634,575,558,774
2018,DEU,Females,0 - 14,485,555,405,589
2018,DEU,Females,15 - 24,916,828,683,973
2018,DEU,Females,25 - 34,1040,985,925,1213
2018,DEU,Females,35 - 44,591,564,522,683
2018,DEU,Males,65+,660,698,660,895
2018,DEU,Females,45 - 54,632,562,501,654
2018,DEU,Females,65+,567,674,554,804
2018,DEU,Males,0 - 14,500,454,421,575
2018,DEU,Males,15 - 24,489,455,448,669
2018,DEU,Males,25 - 34,961,852,817,1064
2018,DEU,Males,35 - 44,649,680,598,834
2018,DEU,Males,45 - 54,733,670,608,825
2018,DEU,Females,55 - 64,557,563,501,681
2018,HND,Males,25 - 34,2252,1842,1559,2213
2018,HND,Males,35 - 44,725,706,665,930
2018,HND,Males,45 - 54,248,247,224,352
2018,ITA,Males,25 - 34,5663,5327,5103,6483
2018,ITA,Males,35 - 44,3000,3109,2776,3625
2018,ITA,Males,45 - 54,1763,1872,1533,2029
2018,ITA,Males,55 - 64,1046,1062,899,1171
2018,ITA,Males,65+,890,768,720,1004
2018,ITA,Males,15 - 24,2785,2757,2368,3293
2018,MAR,Females,0 - 14,4001,4313,2823,4703
2018,MAR,Females,15 - 24,4866,5486,4155,6853
2018,ITA,Males,0 - 14,1650,1945,1442,2114
2018,ITA,Females,65+,898,834,736,1022
2018,HND,Males,55 - 64,105,81,78,134
2018,HND,Males,65+,49,58,49,88
2018,ITA,Females,0 - 14,1575,1628,1252,1837
2018,ITA,Females,15 - 24,2672,2669,2365,3045
2018,ITA,Females,25 - 34,4816,4724,4172,5256
2018,ITA,Females,35 - 44,2085,2252,1898,2455
2018,ITA,Females,45 - 54,1412,1390,1112,1460
2018,ITA,Females,55 - 64,1025,954,817,1065
2018,HND,Males,15 - 24,1984,1861,1585,2225
2018,DOM,Males,0 - 14,718,807,740,1075
2018,DOM,Males,15 - 24,1056,1128,1009,1359
2018,DOM,Males,25 - 34,1063,920,947,1300
2018,DOM,Males,35 - 44,676,512,517,763
2018,DOM,Males,45 - 54,282,255,244,341
2018,DOM,Males,55 - 64,98,86,77,119
2018,DOM,Males,65+,47,43,42,68
2018,DOM,Females,65+,87,83,78,129
2018,DOM,Females,55 - 64,132,155,122,182
2018,DOM,Females,45 - 54,357,374,270,398
2018,CUB,Males,45 - 54,714,680,495,700
2018,CUB,Males,55 - 64,312,292,240,353
2018,CUB,Males,65+,213,234,203,328
2018,DOM,Females,0 - 14,689,696,640,887
2018,DOM,Females,15 - 24,1233,1290,1100,1486
2018,DOM,Females,25 - 34,1306,1096,1121,1447
2018,DOM,Females,35 - 44,738,664,575,791
2018,ECU,Females,0 - 14,494,613,468,768
2018,ECU,Females,15 - 24,1287,1293,938,1373
2018,CUB,Males,35 - 44,943,763,613,904
2018,ECU,Females,35 - 44,682,669,526,765
2018,FRA,Females,15 - 24,1379,1233,942,1429
2018,FRA,Females,25 - 34,1406,1326,1150,1758
2018,FRA,Females,35 - 44,745,645,629,909
2018,FRA,Females,45 - 54,482,493,438,634
2018,FRA,Females,55 - 64,479,515,419,630
2018,ECU,Females,25 - 34,1467,1421,1123,1632
2018,FRA,Females,0 - 14,767,744,651,994
2018,FRA,Males,0 - 14,831,865,716,1046
